id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
987432863281005716,Rummelugt værelse /faciliteter,402416770,Erich,,Amager st,55.66507250000001,12.6069623,Private room,300,1,0,,,1,163,0,
923280616854757068,Apartment,339818493,Katharine,,sterbro,55.70779,12.59377,Private room,743,1,1,2023-08-31,0.14,1,267,1,
6739945,Tæt på centrum og strand.,25540188,Beate,,Amager st,55.66601,12.59902,Entire home/apt,700,3,23,2024-03-17,0.22,1,5,20,
738353373575085526,Nice Location 5 min from metro!,40376522,Aroldo,,Vanlse,55.68417982801089,12.489438462621404,Private room,540,22,0,,,1,124,0,
1113722678442011271,Charming apartment in CPH,225523611,Christian,,Amager st,55.66381,12.60261,Entire home/apt,1000,1,0,,,1,14,0,
44072376,Cosy Central Copenhagen Apartment with Balcony,17996322,Lise,,sterbro,55.7036,12.58589,Entire home/apt,,30,28,2023-09-25,0.62,1,0,8,
51103110,Cozy 1900's Apartment with Private Balcony,358840824,Carl-Emil,,Vesterbro-Kongens Enghave,55.670658,12.564842,Entire home/apt,,2,5,2023-04-02,0.37,1,0,1,
44421789,Quiet old city for woman,67156272,Hanne Charina,,Indre By,55.687,12.56683,Private room,,3,0,,,2,0,0,
588418404418911065,Dejlig lejlighed i hjertet af Østerbro,118141845,Camilla,,sterbro,55.70073,12.57869,Entire home/apt,,2,0,,,1,0,0,
1044731883203485989,Spacious apartment,131453680,Mathilde,,Amager Vest,55.633400676741516,12.583762441496123,Entire home/apt,1000,10,0,,,1,110,0,
936288116783152429,Cosy apartment.,525894641,Benoît,,Amager Vest,55.66311992159146,12.593863960018968,Entire home/apt,1000,1,2,2023-09-03,0.28,1,20,2,
21978139,Modern apartment near water and CPH center,81601392,Freja,,Amager Vest,55.65953,12.56838,Entire home/apt,2000,4,55,2023-09-03,0.72,1,175,8,
639725246872460528,Studio with Breakfast and dinner included.,76939238,Fiorella,,Indre By,55.69711,12.58434,Private room,573,5,2,2022-08-14,0.09,1,365,0,
2604394,"Perfect location, cosy and stylish and with one of the largest bathrooms i town",12437610,Charlotte,,Indre By,55.68275,12.5744,Entire home/apt,1641,2,315,2024-03-18,2.61,1,71,38,
